id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20119368,Jecna Holiday Apartments,3501184,Liza,,Praha 2,50.07635587909342,14.425940791589504,Entire home/apt,1941,1,18,2018-08-27,1.44,3,348
20120340,New Apartment Praha,143018441,Roman,,Praha 13,50.048542511470465,14.304019606646062,Entire home/apt,1068,2,31,2018-09-17,2.30,1,144
20121580,Central Prague Apartment Jecna 2,3501184,Liza,,Praha 2,50.07581476143471,14.427266090492882,Entire home/apt,1853,1,11,2018-07-31,0.80,3,350
20121867,FEEL LIKE HOME,49554028,Jakub,,Praha 3,50.08906978850682,14.47101878172631,Entire home/apt,1810,1,76,2018-09-04,5.45,16,10
20127634,Newly rebuilt flat close to city centre (10 min),24376962,Richard,,Praha 3,50.09110549855895,14.469169222283922,Entire home/apt,894,2,6,2017-09-24,0.43,1,0
20129557,布拉格地铁旁花园别墅三人间,50062056,Suxin,,Praha 11,50.03714827344689,14.483028922946344,Private room,1221,3,0,,,6,241
20130485,zborovska apartment prague andel,108442978,Luca,,Praha 5,50.07716905834339,14.408360556314628,Entire home/apt,3053,1,11,2017-10-02,0.81,1,0
20131498,Cozy and bright room in Zizkov,36111464,Iga,,Praha 3,50.084518569233204,14.454144224016229,Private room,611,1,9,2018-04-01,0.65,1,0
20131611,Nice 90m2 appartement close to City center,83967431,Romain,,Praha 3,50.0868963932254,14.44645702086486,Entire home/apt,1810,3,1,2017-08-16,0.07,1,0
20133358,Stunning view & Arts flat,143160132,Eliška,,Praha 3,50.07611822900114,14.450965459301944,Entire home/apt,850,2,64,2018-09-16,6.69,1,77
20134218,"Amiable, cosy room in old city centre apartment",143170754,Jo,,Praha 2,50.077459884415234,14.436153658778712,Private room,741,1,19,2018-05-29,1.43,1,10
20141311,Byt ve Strašnicích,142399638,Dagmar,,Praha 10,50.0714256088701,14.486763395377647,Entire home/apt,1003,1,7,2018-08-12,0.51,1,0
20141481,HOME SWEET HOME VYSEHRAD,143261680,Klára,,Praha 4,50.057276031364005,14.422403734887027,Entire home/apt,1177,1,19,2018-09-10,1.48,1,9
20141889,Apartmán Hradčany P. 1,143265292,Petr,,Praha 1,50.08803384889306,14.393486566654463,Entire home/apt,1308,3,4,2018-09-17,3.75,1,329
20145275,New Large LUXURY Apartment in very Heart of Prague,143296043,Adéla,,Praha 1,50.07945264317021,14.418925126264705,Entire home/apt,3380,2,40,2018-08-28,2.99,1,231
20145327,Large apartment near the centre,75416016,Jaromíra,,Praha 5,50.072535599272705,14.385110535739699,Entire home/apt,1395,2,3,2018-06-24,0.22,4,0
20146013,Cozy apartment in the Monastery,93881453,Lenka,,Praha 5,50.07503563866766,14.383854470782325,Private room,807,2,20,2018-09-09,2.11,1,289
20146606,Prague center new huge flat 55 m2 for 1-5 people!,143311814,Jan,,Praha 3,50.08444680512859,14.447420961946687,Entire home/apt,1461,2,9,2018-07-29,0.67,1,320
20146936,Old Town Square New,38632547,Alina,,Praha 1,50.09064204541607,14.426544635551007,Entire home/apt,2507,1,21,2018-09-02,1.54,6,345
20147307,Private room in a sunny flat. 2 minutes to metro C,143320794,Petra,,Praha 8,50.126822156464414,14.46632310422276,Private room,349,2,1,2017-08-13,0.07,1,0
20148767,Bright sunny room with balcony,37383114,Anina,,Praha 10,50.07138252325492,14.452546471077827,Private room,850,2,2,2017-08-18,0.15,1,0
20148806,Very large apartment near the centre,75416016,Jaromíra,,Praha 5,50.07239060583425,14.383878032416334,Entire home/apt,1504,2,20,2018-08-21,1.48,4,80
20150009,"Studio Vyšehrad, 3min by metro to the center",20456801,Anasteisha,,Praha 4,50.05960518771862,14.43147567285739,Entire home/apt,872,2,0,,,4,46
20151256,Romantic retro Apt. for 4,43403774,Michael,,Praha 4,50.05464215865998,14.43742656536241,Entire home/apt,1199,4,37,2018-09-06,2.72,1,67
20151416,"Apartment IP Pavlova, 7min walk to the city center",20456801,Anasteisha,,Praha 2,50.07282017498346,14.4304300065287,Entire home/apt,2028,2,3,2018-01-02,0.22,4,62
20151829,Great garden appartment close to Prague castle,141728296,Magdalena,,Praha 6,50.08534487449071,14.368746198100196,Entire home/apt,2922,2,4,2018-08-18,0.31,1,0
20152355,3-BR / 3-Bathroom Stunning Refurbished Apartment,143165240,Tesa&Marko,,Praha 8,50.09131959035723,14.441229822132458,Entire home/apt,5102,2,88,2018-09-16,6.38,1,277
20157884,City Chalet Prague,143443938,Raimond,,Praha 5,50.07446678136209,14.382199468100676,Entire home/apt,2420,2,11,2018-09-16,0.91,1,228
20158488,Bright and cozy room,63579852,Ivy,,Praha 4,50.04381830305602,14.4431754952985,Private room,240,7,8,2018-09-01,0.62,2,0
20161722,Spacious apartment - CITY CENTER,16518397,Vlastimil,,Praha 1,50.09136081132654,14.435324127841273,Entire home/apt,2006,2,17,2018-09-09,1.44,7,271
20161760,Pleasant room with central location,39029257,Hana,,Praha 2,50.074848800004325,14.436730502404698,Private room,1265,1,5,2017-09-24,0.37,3,0
20162129,tichý a pohodlný byt v Praze,143281522,Oldrich,,Praha 1,50.087630343991705,14.420693859465064,Entire home/apt,7893,1,2,2017-09-04,0.16,1,89
20162287,"NeW LOFT Apt.BALCONY,free PARKING,River,Boat,Metro",122981422,Michaela,,Praha 8,50.10713715747891,14.476197283857687,Entire home/apt,1003,1,29,2018-05-23,2.14,2,0
20162346,Small cozy flat near the centre,75416016,Jaromíra,,Praha 10,50.06591460446425,14.454180621716713,Entire home/apt,807,2,0,,,4,24
20164241,"Cozy, quiet apartment near the center of Prague",75416016,Jaromíra,,Praha 10,50.06758548209389,14.456491834334903,Entire home/apt,1199,2,11,2018-06-04,0.82,4,165
20169833,Wenceslas Central Apartment,59629547,Petr,,Praha 1,50.082186479160036,14.423473015156357,Entire home/apt,2682,2,13,2018-07-10,0.94,14,302
20170274,Room at karlovo namesty available,89381520,Aziza,,Praha 2,50.07537042473428,14.414973862124269,Private room,632,5,1,2017-09-04,0.08,1,0
20170297,Loft apartment for 1-6 people I.,24215271,Khrystyna,,Čakovice,50.15689933257821,14.522574730505433,Entire home/apt,1090,2,40,2018-08-27,2.93,1,171
20170523,Spacious charming room with amazing location,143562709,Georges,,Praha 1,50.08150931457363,14.420115519460087,Private room,916,3,6,2017-11-03,0.46,1,0
20171535,Prague center apartment in Hybernska street,32833418,Jakub,,Praha 1,50.08812740386304,14.434680555762595,Entire home/apt,1395,1,33,2018-09-09,2.64,1,145
20171857,"Typický Malostranský byteček - Tržiště, Praha 1",38774655,"Lenka A František, Madam Fashion.",,Praha 1,50.08914263341878,14.405495998670357,Entire home/apt,1003,2,63,2018-09-15,4.83,4,312
20177122,Bright apartment in Center Vinohrady,82353054,Walter,,Praha 2,50.07933966220533,14.439147763611897,Entire home/apt,807,3,54,2018-09-09,3.98,7,25
20178612,A modest apartment,121392017,Petr,,Praha 20,50.110161922397175,14.605168416307295,Private room,807,1,5,2017-08-10,0.36,1,0
20179909,Cosy room for rent in Vinohrady,2292924,Gabriela,,Praha 2,50.07202103495305,14.436835773781723,Private room,632,3,8,2018-06-23,0.59,1,0
20180230,Dream apartment-luxury close to centre +car park,143665764,Lenka,,Praha 4,50.05879595471455,14.424321743002103,Entire home/apt,1657,1,6,2017-09-30,0.44,1,26
20180778,Cosy flat near Vysehrad,73594038,Juraj,,Praha 4,50.05573267781553,14.437375417412577,Entire home/apt,1090,2,11,2018-09-01,0.83,1,39
20181502,Great Location in the Center,143678183,Jan,,Praha 2,50.075692964497634,14.43692687436235,Entire home/apt,2551,1,0,,,1,0
20182474,"Prague 1,ROOF TERRACE, CASTLE view,AC &freePARKING",6103727,Katharina,,Praha 1,50.079658032097605,14.423830478224852,Entire home/apt,4884,2,29,2018-09-11,2.66,5,63
20184069,Havelska square Apartment,73378840,Jakub,,Praha 1,50.08514440614568,14.419662592372207,Entire home/apt,2006,3,48,2018-09-05,3.52,2,62
20184833,BEAUTIFUL APARTMENT + GREAT LOCATION!!!,143709002,Helena,,Praha 3,50.07924828555584,14.454212999738717,Entire home/apt,959,1,52,2018-09-05,4.33,1,0
20185189,"THREE rooms & TWO floors apartment, near downtown",6497603,Peter,,Praha 4,50.03632790457441,14.413060958016764,Entire home/apt,1504,3,42,2018-09-09,3.07,3,158
20185738,private room prague centrum,3566651,Yanina,,Praha 2,50.0784347037026,14.421447813173458,Private room,5996,1,0,,,40,0
20186321,★★★ BRAND NEW ATTIC studio with A/C ★★★,141686072,Property Rentier,,Praha 1,50.08030496849961,14.42966645058325,Entire home/apt,1025,1,70,2018-08-31,5.17,11,45
20186608,Light and cozy apartment near city center,16615906,Nikola,,Praha 3,50.07884186608939,14.450362289945785,Entire home/apt,1199,2,12,2018-08-13,0.89,1,10
20188843,Apartment with garden near Aquapark,23656784,Turbomilk,,Praha 22,50.015936234688034,14.583399706585276,Entire home/apt,2202,2,1,2018-07-10,0.41,1,53
20190287,"Charles Square 2.4A, 4 bdrm, own room 3 pers",3566651,Yanina,,Praha 1,50.07747616789811,14.422945537610417,Private room,741,2,18,2018-08-14,1.30,40,0
20190667,Cozy light apartment close to Old Town,71499426,Anna,,Praha 3,50.090793518417904,14.473915697919596,Entire home/apt,1025,2,7,2018-01-01,0.53,1,111
20193567,Cozy&STYLISH Apt with PRIVATE GARDEN/OWN ENTRANCE,99930763,Daniel&Andrew,,Praha 2,50.07067571768725,14.432295573567421,Entire home/apt,1199,1,67,2018-09-09,4.89,10,146
20198533,BB HOMERENT Prague CITY CENTER design LOFT A,24813302,Lukáš,,Praha 1,50.08627017705436,14.427358799781194,Entire home/apt,3314,3,50,2018-09-09,3.76,28,131
20199612,Dream flat with zen garden.,143850024,Petra,,Praha 4,50.0596076125466,14.434675385666658,Entire home/apt,959,4,1,2017-08-20,0.08,1,0
20201642,Cozy apartment near the city center,143873319,Lukas,,Praha 2,50.070898224644345,14.41965629626868,Entire home/apt,1308,2,40,2018-09-02,3.25,1,322
20206030,"Great In Sight, But Still Cozy Inside",143914705,David,,Praha 8,50.13002050809782,14.458624476038041,Entire home/apt,1199,1,2,2017-12-31,0.15,2,0
20206373,Prague Vintage Romantic Apartment,143914705,David,,Praha 8,50.12994101085498,14.459042291002199,Entire home/apt,676,1,26,2018-01-16,1.94,2,0
20206791,"CHarles Square 2.4C, 3 bdrm, own room,3 pers",3566651,Yanina,,Praha 2,50.076901102198576,14.421136179538466,Private room,654,2,18,2018-08-28,1.33,40,0
20208404,Central room in Prague,89728727,David,,Praha 6,50.099370347819125,14.400201687382788,Private room,392,1,3,2017-08-20,0.22,1,0
20208483,Cozy place in hip area,124519994,Karolina,,Praha 7,50.10466851129273,14.454065786525746,Entire home/apt,959,2,0,,,1,0
20209808,Kubist style private room n.1,37671633,Lukáš,,Praha 3,50.087852099391654,14.453151768140517,Private room,392,2,3,2017-08-31,0.22,35,0
20209815,Cozy and spacious room 1 minute from subway,52913070,Jakub,,Praha 4,50.04137093733588,14.45742869736577,Private room,654,3,13,2017-12-28,1.01,1,0
20210243,Kubist style private room n.4,37671633,Lukáš,,Praha 3,50.087902896955654,14.453469568117692,Private room,392,2,11,2018-07-29,0.80,35,0
20214014,"CHarles Square 24D, 4bdrms, priv room 3 pers",3566651,Yanina,,Praha 2,50.07699489695221,14.420812051541292,Private room,763,3,18,2018-08-06,1.31,40,0
20214526,"Friendly apartment, 10min to center",143999650,Ivana,,Praha 10,50.07309055819982,14.490107042177616,Entire home/apt,894,1,26,2018-09-11,1.90,1,180
20219385,National Theatre 1BR Apartment w. Lesser Town View,315332,Lubos & Marta,,Praha 1,50.07873505939212,14.414854066598277,Entire home/apt,3292,1,36,2018-09-15,2.68,25,341
20221044,"♡ Amazing, warm and huge 25 m2 privet room ♡",1895342,Anatoli,,Praha 7,50.10042768973509,14.435373204230062,Private room,829,2,72,2018-09-18,5.37,5,304
20221332,penzion Bonsai,137511240,Виктория,,Praha 21,50.08199862151654,14.642502651346264,Private room,785,1,3,2018-07-06,0.24,2,176
20223041,"2BR 2balcony Pink Flamingo, by Wenceslas Square",103146185,Michal&Michael,,Praha 1,50.07811161802439,14.426189395241106,Entire home/apt,1853,3,50,2018-08-29,3.65,11,114
20225151,stylish flat in vinohrady,8325441,Thomas,,Praha 2,50.07969835794803,14.444318436761428,Entire home/apt,4993,2,1,2018-08-11,0.73,2,179
20225227,Nice apartment near Prague center,144102724,Marie,,Praha 13,50.04619573026072,14.317809340372369,Entire home/apt,785,2,8,2018-09-07,0.69,1,82
20227353,Budget Cetric Studio,33178974,Irena,,Praha 1,50.079926801330906,14.429180895075968,Entire home/apt,741,1,31,2018-09-10,2.26,9,12
20228329,"Cozy, sunny and affordable apartment in Prague",144131668,Elena,,Praha 4,50.05135934985351,14.457157547818058,Entire home/apt,698,1,42,2018-09-09,3.10,6,118
20232160,Central Economy Room,197594,Zuzie,,Praha 2,50.07435897319678,14.42923062919675,Private room,567,3,8,2018-08-04,0.58,17,256
20233102,Central Spacious Comfy Room L47,197594,Zuzie,,Praha 2,50.07517356642185,14.429185309427197,Private room,567,3,10,2018-08-25,0.75,17,256
20233837,Bright&Friendly Apt close to Center FREE PARKING,108172416,Jan&Edita,,Praha 3,50.084722102555624,14.448216851641988,Entire home/apt,894,1,58,2018-09-02,4.30,5,147
20236556,Wonderful room downtown with ensuite bathroom,138569313,Lubor,,Praha 2,50.074272891048075,14.438191823235366,Private room,785,1,42,2018-09-13,3.09,4,141
20238314,cozy room in apartment with a terrace,144228794,Tereza,,Praha 1,50.07867206645899,14.421898661326601,Private room,981,1,6,2017-09-10,0.44,1,0
20238805,Deluxe Studio with a double bed and a balcony,7144911,Markéta,,Praha 7,50.09906236814223,14.435272826021139,Entire home/apt,1461,2,16,2018-09-01,1.30,2,317
20240877,Studio Antonínská 2x single bed,7144911,Markéta,,Praha 7,50.09841408395857,14.436077497236871,Entire home/apt,1461,2,20,2018-09-19,1.63,2,323
20248209,Great apartment with Terrace in Heart of Prague!,82069210,Luke,,Praha 1,50.08010652705649,14.417391058202197,Entire home/apt,4339,1,17,2018-07-13,1.33,9,21
20249643,❤️AMAZING Studio at Prague 2 ❤️,130796700,Paul And Peter,,Praha 2,50.0698612999218,14.436580545721357,Entire home/apt,1177,2,32,2018-09-08,2.39,1,70
20252437,"Charming flat, balcony,  15 min to center",55127857,Armando,,Praha 7,50.10544460279823,14.449336126330039,Entire home/apt,1199,2,9,2018-09-15,0.66,1,21
20254171,Prague view appartment,49010582,Anna,,Praha 8,50.123370533994446,14.470158356269641,Private room,1025,1,12,2018-08-22,0.89,1,1
20256158,AWESOME&BRIGHT Studio 3min METRO near CITY CENTER,99930763,Daniel&Andrew,,Praha 2,50.07288292831161,14.437445791655286,Entire home/apt,1286,1,49,2018-09-16,3.59,10,178
20261780,Houseboat for 5 to 10 guests. Prague downtown!,2484135,Alejandro,,Praha 5,50.06050142387973,14.410603114362234,Entire home/apt,1679,2,13,2018-09-18,0.98,2,172
20261946,Shared Bedroom in Quiet Prague Suburb,77578559,Alexander,,Praha 18,50.13414611058019,14.508979917777213,Shared room,567,1,1,2017-08-18,0.08,1,0
20263324,"Large comfortable room in Karlín, close to centre.",144438223,Tomáš,,Praha 8,50.098877048759405,14.46632544973994,Private room,327,27,0,,,1,0
20264218,Brian's Grey house,29232862,Branislav,,Praha 3,50.086182772346945,14.440487482107194,Entire home/apt,1962,1,19,2018-09-16,1.41,10,152
20264598,Big private room in trendy area close to center,115452450,Hanlu,,Praha 2,50.07319062996734,14.436968693832315,Private room,763,1,37,2018-04-03,2.79,1,0
20266716,Brand new apartment out of city center,19406614,Martin,,Čakovice,50.15560093294058,14.516204899819801,Entire home/apt,654,59,0,,,2,310
20267201,Underroof room near the city center,144481194,Klara,,Praha 7,50.09743249463307,14.433963324031973,Private room,741,2,19,2018-09-09,1.41,1,0
20267409,"Center, 3min walk to Dancing house. For 2-4 people",33337313,Anastasie,,Praha 2,50.07470980744966,14.416647695818694,Entire home/apt,1286,3,48,2018-09-13,3.56,7,93
20267738,Brand new apartment in the very center of Prague,127702153,Daniela,,Praha 1,50.079948140592535,14.419645757809457,Entire home/apt,1723,2,56,2018-09-07,4.16,8,279
20271895,Large Old Town Square Apartment Nr.1,8087351,Josef,,Praha 1,50.088252818971704,14.425735578161715,Entire home/apt,2726,2,68,2018-09-05,5.04,23,262
20272563,Village style in the centre of Prague,33850401,Karina,,Praha 2,50.07226383350681,14.424421920845562,Entire home/apt,938,5,11,2018-09-12,0.83,2,1
20272590,Owl's Apartment Prague,144542515,Libuše,,Praha 4,50.05640269007233,14.430501461833995,Entire home/apt,981,2,28,2018-08-23,2.13,1,49
20273459,"Cute Apartment, safe/residential area near metro",144550554,Katerina,,Praha 13,50.047221464121435,14.303780743695832,Entire home/apt,1047,2,38,2018-09-05,2.92,1,167
20273597,Renovated central studio near city center,144553598,Katy,,Praha 8,50.09199256717051,14.443403188499099,Entire home/apt,741,1,60,2018-09-17,4.42,1,264
20275028,Scandinavian apartment near Vysehrad,12820515,Tatiana,,Praha 4,50.058524588858305,14.429076564571867,Entire home/apt,981,2,0,,,1,0
20275864,Modern Old-Town Apartment Nr.2,8087351,Josef,,Praha 1,50.0863045518924,14.42566208142044,Entire home/apt,1810,2,60,2018-09-12,4.43,23,243
20276162,"Amazing and Quiet apart, Prague Centrum, parking",144571165,Martina,,Praha 1,50.07953844715123,14.428102487973362,Entire home/apt,2246,3,57,2018-09-01,4.30,1,158
20276238,В Праге как дома!,135068692,Maryna,,Praha 9,50.104238628562676,14.501390869375316,Entire home/apt,763,1,17,2018-09-14,3.42,2,143
20276735,Large Modern Old-Town Apartment Nr.3,8087351,Josef,,Praha 1,50.087944797101116,14.424992749558095,Entire home/apt,2682,2,39,2018-08-22,2.90,23,290
20277094,Nice room near the river,144589070,Tom,,Praha 2,50.07028037501121,14.415953217826557,Private room,501,3,35,2018-09-01,2.70,1,315
20277155,AMAZING LOCATION -  OLD TOWN SQUARE Apartment,8087351,Josef,,Praha 1,50.08773164463421,14.42648055939649,Entire home/apt,1701,2,31,2018-09-15,2.29,23,255
20277576,AMAZING LOCATION -  OLD TOWN SQUARE Apartment,8087351,Josef,,Praha 1,50.08780500525292,14.426007380299914,Entire home/apt,2137,2,44,2018-09-17,3.24,23,280
20278374,Family room with shared bath.,144605718,Zdenek,,Praha 4,50.033738701175295,14.420177927585542,Private room,2028,1,1,2018-04-29,0.21,2,362
20278805,Large Modern Old-Town Apartment Nr.6,8087351,Josef,,Praha 1,50.08765739586067,14.424870465083256,Entire home/apt,2791,2,61,2018-09-17,4.59,23,257
20279867,Vincanto PRAGUE1 - 2bedrooms Apartment,4100355,Oikes - Simon,,Praha 1,50.09336853136396,14.432101674327503,Entire home/apt,3292,2,2,2018-09-10,1.20,15,335
20281928,BRAND NEW Quiet apt with Netflix,44020653,Eva&Honza,,Praha 3,50.08633490021012,14.449582434481492,Entire home/apt,632,3,55,2018-09-16,5.16,1,10
20284055,METRO Apt. - Double room close Train & Bus Station,23208630,Frank,,Praha 3,50.08571258317111,14.440537223962462,Private room,741,2,0,,,12,56
20284350,METRO Apt. - Triple room close Train & Bus Station,23208630,Frank,,Praha 3,50.0860228303724,14.441805527975342,Private room,741,2,1,2018-08-11,0.73,12,53
20289287,Design apartment right under the Castle,67162884,Martin,,Praha 1,50.09096141145332,14.410071059772502,Entire home/apt,1243,2,20,2018-09-12,1.46,1,78
20290071,Superior private quiet room in city center 24/7rec,8699892,Lenka&Pepe,,Praha 1,50.07919698164694,14.416780314061553,Private room,2922,2,20,2018-08-26,1.51,4,10
